age_at_marriage,marriage_duration_years,num_children,education_level,employment_status,combined_income,religious_compatibility,cultural_background_match,communication_score,conflict_frequency,conflict_resolution_style,financial_stress_level,mental_health_issues,infidelity_occurred,counseling_attended,social_support,shared_hobbies_count,marriage_type,pre_marital_cohabitation,domestic_violence_history,trust_score,divorced
33,2,3,High School,Full-time,60522,Same Religion,1,8.94553885776383,1,Passive,4.750681139494865,0,0,0,4.0303021396529335,2,Love,1,0,6.12482662369385,0
23,15,0,Bachelor,Full-time,81297,Same Religion,1,3.481585405335271,0,Collaborative,4.200821190023549,0,1,0,8.23255070129728,1,Arranged,1,0,1.16054635186926,0
32,2,0,High School,Part-time,58701,Same Religion,0,7.31636768155701,4,Collaborative,2.370541375925627,0,0,0,5.469329321028024,1,Love,1,0,4.491993974086445,1
30,1,1,Bachelor,Full-time,104077,Same Religion,1,6.686170082323772,1,Collaborative,5.887920782046051,0,0,0,6.436156202178491,3,Arranged,0,0,4.739420379710932,1
32,6,3,Master,Unemployed,83559,Same Religion,1,4.621514173767906,2,Collaborative,8.076712969497468,1,0,0,5.231712956227946,1,Love,1,0,8.086240247742797,0
37,1,1,Bachelor,Full-time,56798,Same Religion,1,10.0,0,Passive,8.016911487125789,0,0,0,2.8398716810012954,1,Arranged,1,0,4.9847174282990325,0
26,1,4,High School,Part-time,60410,Same Religion,1,8.301090602738656,3,Collaborative,7.143270004204011,0,1,0,5.269787193533236,2,Love,0,0,4.960035569092068,1
24,16,0,High School,Part-time,60479,Same Religion,1,8.477093220056567,3,Collaborative,4.319306963239892,0,0,0,7.282525610398893,4,Love,0,0,6.856982388150439,0
23,14,1,Bachelor,Part-time,37278,Same Religion,1,6.081019495329602,1,Aggressive,3.420672375827243,0,0,1,5.3156283050273725,4,Love,0,0,5.348540988077522,0
23,24,2,High School,Full-time,50361,Same Religion,0,2.9751122045036387,0,Avoidant,6.763757351531485,1,0,0,5.346893018873541,1,Love,0,1,5.33302861665381,0
27,19,0,Bachelor,Full-time,48840,Same Religion,1,6.342479949257129,0,Collaborative,5.817779551092575,0,0,1,2.991752456996455,5,Arranged,1,1,8.528833654262534,1
29,11,0,Bachelor,Homemaker,64650,Same Religion,1,5.749625059689532,1,Aggressive,6.763706655412471,0,0,0,9.052882564673594,3,Love,0,1,6.52820602732179,0
29,1,0,High School,Full-time,43697,Same Religion,0,8.04370976581213,4,Aggressive,9.617241703030246,0,0,0,5.912177460871504,0,Arranged,0,0,4.6063642156472335,1
32,15,0,Bachelor,Full-time,56998,Same Religion,1,4.817291297203127,1,Avoidant,4.944596095794866,1,0,1,8.254590096580394,5,Love,1,0,8.895511492209101,0
28,18,0,Bachelor,Part-time,52676,Same Religion,1,8.668710542424169,4,Avoidant,3.107884143001639,0,0,0,5.026074393370658,3,Love,1,0,9.358000975664975,0
35,16,1,Bachelor,Unemployed,61516,Same Religion,0,4.757677182964898,2,Collaborative,3.678540277185256,0,0,1,7.267588433294376,1,Other,1,0,7.351712124629645,0
26,7,2,Bachelor,Full-time,89362,Same Religion,1,7.411587490218252,1,Avoidant,5.351127257875825,0,1,0,6.379682582019685,5,Arranged,0,0,7.406478089661989,0
41,2,3,Bachelor,Part-time,81908,Same Religion,1,4.506287702524311,1,Passive,3.5709273476104384,0,0,1,7.214065918221866,1,Love,0,0,7.672743418581993,0
31,18,3,Bachelor,Part-time,33790,Same Religion,0,5.923625080767946,5,Avoidant,6.866973117277788,0,0,1,10.0,3,Arranged,0,0,5.747166624743733,0
23,12,3,Master,Full-time,58963,Same Religion,1,3.334514314482263,1,Collaborative,6.75222740847779,0,0,1,6.255700864475817,2,Love,0,0,8.60271160528833,0
22,39,2,High School,Part-time,53942,Different Religion,1,6.145526473493626,4,Collaborative,8.223045846356667,0,0,0,5.521586893060532,2,Love,1,0,5.354238167245619,1
30,1,1,Bachelor,Unemployed,47068,Same Religion,1,3.9845374430633176,1,Collaborative,8.242113788121195,1,0,0,7.267320845428071,2,Arranged,1,0,5.433121147393859,0
26,2,2,Bachelor,Homemaker,103060,Same Religion,1,7.109920252507843,0,Passive,1.0,0,0,0,4.375798461255068,1,Love,1,0,3.437830751749732,0
31,2,1,Bachelor,Full-time,49464,Same Religion,1,7.3929626196828675,1,Aggressive,3.0376675185027544,0,1,1,4.3784047084761015,5,Other,1,0,3.859578466644405,0
30,15,1,Master,Part-time,50851,Same Religion,1,5.977243844533937,5,Passive,5.272913291951709,0,0,0,5.97992301246917,2,Love,0,0,4.976946796531205,1
27,2,1,Bachelor,Full-time,95087,Same Religion,0,4.692989753826537,3,Aggressive,2.2005613332949245,0,0,0,6.058404585369249,4,Arranged,0,0,5.162813291208886,1
23,1,2,Bachelor,Full-time,79380,Same Religion,0,6.810150520604861,2,Passive,4.856597043723716,0,0,1,9.92322384709916,3,Love,1,0,5.44585369442089,0
20,40,1,Bachelor,Part-time,51134,Same Religion,1,7.901058516318757,0,Aggressive,3.0657203057064333,0,0,0,3.7174241307940528,3,Love,0,0,10.0,0
25,1,0,Master,Full-time,75212,Not Religious,1,5.660214524804739,1,Avoidant,3.9648022663275295,0,0,1,6.123729861227936,7,Love,1,0,5.401529839128915,0
32,18,0,No Formal Education,Full-time,55211,Same Religion,1,5.141029263280696,4,Collaborative,9.18341691196894,0,1,0,6.323466622101241,1,Love,1,0,6.364031267040821,0
29,4,2,Bachelor,Full-time,56543,Not Religious,0,3.4796907973758704,1,Collaborative,8.076852393463003,0,1,0,3.8313451548771296,3,Love,1,0,2.476220330483364,1
21,18,0,Master,Full-time,43892,Not Religious,1,6.435671602641548,2,Avoidant,5.074474197835494,1,0,0,7.031862036617348,5,Love,0,0,4.454456002608869,0
28,8,1,High School,Full-time,11338,Not Religious,1,8.119998684069076,1,Collaborative,2.8048467943481383,0,0,0,7.347142865281835,4,Arranged,1,0,3.642572946636558,0
29,23,1,Bachelor,Full-time,31502,Not Religious,1,8.859976657125959,0,Avoidant,5.864037785168828,0,0,0,6.381232536788867,2,Arranged,1,0,8.272016136454097,0
23,26,2,High School,Part-time,37907,Same Religion,1,6.474624953177722,0,Avoidant,1.0,0,0,0,7.642828341946156,4,Love,0,0,6.664924385598741,0
28,1,3,High School,Full-time,68380,Same Religion,1,3.197756493331108,1,Collaborative,6.695107877581274,1,0,0,2.8858997492019465,3,Love,1,0,4.692249776989804,0
28,1,1,Bachelor,Part-time,63068,Same Religion,1,5.059938275451722,0,Aggressive,6.46075065450353,0,0,0,7.92043684969913,4,Love,0,0,8.28347337799272,0
22,2,1,Master,Homemaker,81724,Same Religion,1,8.341031855103344,6,Avoidant,2.105843352983665,0,1,1,4.14993304026965,4,Love,0,0,7.237283312557306,0
29,11,0,Bachelor,Full-time,35933,Same Religion,1,7.644224328852302,2,Passive,8.392434333298027,0,1,1,2.557446030895744,4,Love,1,0,8.76200116382705,1
30,21,4,Bachelor,Part-time,95735,Not Religious,0,3.93256314813306,2,Collaborative,3.55959579559582,0,0,0,6.2299593723655695,2,Arranged,1,0,6.561958269737086,0
33,6,0,Bachelor,Part-time,93887,Same Religion,1,9.953316266334811,0,Aggressive,2.7588597234448327,0,0,0,1.5926817734235057,5,Love,0,0,9.899721575527378,0
33,9,2,Bachelor,Part-time,60708,Same Religion,1,3.83531258032205,5,Collaborative,5.489863908118207,0,0,1,6.101579608220214,5,Love,1,0,2.633948093003416,1
21,2,0,High School,Full-time,46274,Different Religion,1,5.2212974948992965,1,Collaborative,1.7542758421913267,1,0,0,7.101255589090838,2,Love,1,0,6.498975627337644,0
23,16,0,Bachelor,Part-time,47309,Same Religion,1,7.006163463634092,3,Passive,2.889593564931543,0,0,0,3.0291368700339323,5,Love,1,0,6.70539718422633,1
30,34,4,Bachelor,Full-time,63962,Same Religion,1,5.841117328188237,3,Collaborative,5.925894070708066,0,0,0,4.092983110426087,4,Love,0,0,4.109788363518541,1
30,3,4,Bachelor,Full-time,97651,Same Religion,1,5.349931449931229,3,Collaborative,3.920495460176969,0,0,0,6.733323394534996,3,Love,0,0,6.807909232414877,1
30,6,4,High School,Part-time,58101,Not Religious,0,6.027061316900086,3,Avoidant,8.579643159177008,1,0,0,4.209427810532569,1,Arranged,0,0,4.461494102865185,1
45,1,1,High School,Full-time,28359,Same Religion,1,8.050821853261827,1,Aggressive,1.1607953557612607,1,0,0,3.450323063505326,5,Love,1,0,3.4875616527082407,1
30,8,3,Bachelor,Part-time,97907,Different Religion,1,9.84609163564174,3,Collaborative,5.286783584478377,0,0,0,5.203190709915354,6,Love,0,0,9.244220915786352,1
33,6,3,Bachelor,Part-time,51992,Same Religion,1,6.6070005204507325,1,Collaborative,7.547394534448184,0,0,0,8.003733471941391,1,Love,1,0,6.006968020628519,0
32,1,0,Bachelor,Unemployed,89075,Not Religious,1,4.742707748269803,1,Aggressive,7.030813526602546,0,0,0,8.853645647256338,3,Love,0,0,4.643369601080201,0
31,5,0,High School,Full-time,72515,Same Religion,1,6.210291944930598,2,Passive,3.309876254267353,0,1,0,3.961211532674474,2,Love,1,0,5.082050507522838,0
26,4,3,Bachelor,Homemaker,57031,Different Religion,0,9.948909221757445,5,Avoidant,9.606525518100009,0,0,0,7.906369903850857,1,Arranged,1,0,2.8270903156374003,0
31,7,1,Master,Part-time,79318,Not Religious,1,7.624310461919704,1,Avoidant,1.0,0,0,0,8.060380318591541,2,Love,0,0,9.670346888492066,1
24,8,4,Master,Full-time,45305,Same Religion,0,8.67906200856535,0,Avoidant,4.937811189348989,0,0,0,9.694224716521797,1,Love,0,0,3.465480186301969,1
26,1,2,Master,Full-time,54180,Same Religion,1,7.661281245242407,1,Collaborative,7.331516262631587,0,1,0,5.444497765077856,2,Arranged,1,0,5.684195691204082,0
25,14,0,High School,Part-time,49385,Same Religion,0,7.8813184673965155,1,Avoidant,8.068842619100916,0,0,0,7.995624521712791,3,Love,0,0,6.421131031209781,0
28,12,0,Bachelor,Homemaker,55986,Same Religion,0,6.093677192925359,6,Passive,2.769077601151757,0,0,0,6.394316773335314,1,Love,1,0,5.879466749430721,0
39,4,1,High School,Part-time,70955,Not Religious,1,8.88161495578009,2,Passive,5.383607563757256,0,1,0,4.571804896813052,4,Love,0,0,3.1332503279499706,0
18,1,1,Bachelor,Part-time,70805,Same Religion,1,1.0,2,Avoidant,7.007455831111385,0,0,0,6.9103587945539,3,Love,1,0,9.515117405238144,0
31,14,1,High School,Full-time,28893,Not Religious,1,7.138071660816741,0,Aggressive,4.58846359910242,0,0,0,2.2418860727600523,2,Love,1,0,2.909694233217023,0
19,31,1,Master,Full-time,49289,Different Religion,1,6.957306587955055,4,Avoidant,2.0304100908510896,0,1,0,8.014987221105812,5,Arranged,1,0,5.398031027086277,1
25,2,0,Bachelor,Full-time,52742,Same Religion,1,4.263649510811475,4,Aggressive,1.0,0,0,1,9.111766049505848,3,Arranged,1,0,5.306163409634789,1
33,3,1,Bachelor,Unemployed,71723,Same Religion,1,6.689478149131425,4,Collaborative,3.370828925248773,0,0,0,7.121558983316962,4,Love,1,0,7.992554289169684,1
28,2,1,Bachelor,Full-time,31993,Same Religion,0,7.189324449236574,3,Collaborative,3.624366638987552,1,0,1,5.261957117363615,6,Love,0,0,5.1404614301680125,0
22,8,2,High School,Full-time,74129,Same Religion,1,2.53670725568029,4,Avoidant,3.108613105709259,0,0,0,5.326693388962847,4,Love,1,0,6.299978392305141,0
24,1,0,Bachelor,Full-time,37465,Same Religion,1,6.729477629409178,1,Passive,9.663288555528736,0,0,0,8.685802625016805,2,Love,1,0,9.459619460822893,1
31,4,3,Bachelor,Homemaker,64966,Same Religion,1,8.599644888676224,3,Passive,6.3943779391119415,1,0,0,3.298403499696897,3,Love,0,0,5.511271818331887,0
24,11,3,Bachelor,Unemployed,82288,Not Religious,1,9.365823046790092,4,Collaborative,4.286864666969434,0,1,0,8.004110376179536,1,Love,0,0,4.620569329744374,0
29,8,0,Master,Full-time,35462,Same Religion,0,7.256850849600132,1,Collaborative,4.4488384926833655,0,0,0,9.200663346063788,5,Love,0,0,8.150855229731448,1
28,4,2,High School,Homemaker,64834,Same Religion,0,5.837005935458484,1,Collaborative,4.599148692682826,0,0,1,6.924868047151964,6,Love,1,0,5.56097375830697,1
24,5,5,Master,Full-time,56290,Same Religion,1,7.954544203266147,2,Avoidant,6.489375940743052,0,0,1,7.376226744534571,3,Love,1,0,10.0,1
38,8,2,Bachelor,Full-time,40451,Different Religion,1,4.3265429368573525,2,Collaborative,2.305601251261216,0,0,0,1.0,5,Love,1,0,3.7097496856688346,1
31,1,0,Bachelor,Full-time,35500,Same Religion,1,7.592563419435359,2,Collaborative,2.610262635501358,0,0,1,7.894587820048503,2,Love,1,0,1.0,1
18,1,3,Bachelor,Full-time,45849,Same Religion,1,5.931401962773754,1,Aggressive,4.936086472494232,0,0,0,6.535428989218671,3,Love,0,0,5.429805940092598,1
28,21,0,PhD,Full-time,43790,Not Religious,1,8.383909306467881,2,Collaborative,1.0,0,1,0,6.4151351713746685,1,Love,1,0,7.427843735793012,0
24,1,1,High School,Part-time,55888,Not Religious,1,5.072897398167125,1,Aggressive,2.981354399916957,1,0,0,5.974905992481186,1,Arranged,0,0,6.14657139748904,1
32,12,2,Bachelor,Part-time,51467,Different Religion,0,9.46034411154328,2,Collaborative,7.243734975827801,0,1,0,8.397329524112443,4,Other,0,0,6.049926864494449,0
24,25,0,Bachelor,Part-time,68472,Not Religious,1,8.451246287239506,2,Collaborative,6.970699378399651,0,1,0,8.78183523385467,1,Arranged,1,0,8.462256211740195,0
27,3,1,High School,Part-time,76169,Same Religion,1,6.75888698041279,2,Aggressive,1.0,0,0,0,6.769436441933086,0,Love,0,0,3.89903785487066,0
30,4,2,High School,Unemployed,29419,Not Religious,0,6.594943493691567,4,Aggressive,4.72359053109416,0,0,1,3.130704638707143,4,Arranged,0,0,5.075593206426987,0
32,8,1,Master,Full-time,54986,Same Religion,1,9.433921723558848,3,Passive,1.6929305442446712,0,0,1,6.827734860573155,3,Love,1,0,7.062479578431885,1
21,21,0,High School,Part-time,41001,Same Religion,1,10.0,1,Collaborative,3.091290187937293,0,0,0,5.965244594483742,2,Love,0,0,5.9218896482488175,0
26,28,1,High School,Part-time,38296,Not Religious,1,5.345315812880287,4,Collaborative,3.426219847702467,0,0,0,8.02573065444177,2,Love,1,0,7.9216664269384,1
25,13,3,No Formal Education,Homemaker,28623,Same Religion,1,5.4277869115218405,0,Collaborative,6.637433344283992,0,0,0,6.076648170973176,2,Love,0,0,5.826719458955031,1
24,1,3,Master,Full-time,27146,Same Religion,1,8.644416431004526,1,Avoidant,7.337319755051126,0,0,0,6.69391768289488,5,Other,1,0,9.335002884239024,0
36,11,0,High School,Full-time,49617,Same Religion,1,1.325622829091972,2,Avoidant,3.717627477893687,0,0,0,3.411563392882066,3,Love,1,0,5.801374110271559,1
30,5,5,Bachelor,Part-time,67858,Same Religion,1,1.0,2,Aggressive,1.2177677510452103,0,0,0,4.979246988692652,2,Other,1,0,8.147844512809279,0
21,6,4,Bachelor,Unemployed,67786,Same Religion,0,4.554627457556684,4,Passive,1.0,0,0,0,3.659978225305052,2,Love,0,0,5.198199101801095,0
32,1,2,Master,Full-time,38946,Different Religion,1,6.695795858132498,1,Collaborative,7.820775587589033,0,0,1,4.7009985128478,3,Other,0,0,7.28293331059832,1
38,2,0,Master,Part-time,36923,Not Religious,1,3.8710612931408095,1,Passive,4.281352172922518,0,0,0,6.35051704691437,2,Love,0,0,5.700401142554866,0
33,15,1,Master,Full-time,64784,Same Religion,1,3.585924807654413,1,Avoidant,4.454108358759223,0,0,0,7.47062852040241,1,Love,0,0,5.386603143206642,0
20,6,0,High School,Homemaker,51365,Different Religion,1,5.131716027363981,3,Collaborative,2.1096410632448337,0,0,0,4.979382204146986,2,Arranged,1,0,7.981511704689009,0
25,3,1,Bachelor,Full-time,77794,Same Religion,1,8.825146556686816,6,Avoidant,7.276822358467827,0,0,0,7.120271387149041,3,Love,1,0,6.6370941432779365,1
34,4,1,High School,Full-time,37785,Same Religion,1,5.314461884011594,3,Collaborative,6.506107958379398,0,0,0,5.7522486586505694,3,Arranged,0,0,5.2836039770630805,1
24,19,3,High School,Full-time,22845,Different Religion,1,8.316340039553133,2,Aggressive,3.902859498375405,0,0,0,4.662121096685297,0,Love,1,0,5.611996682430194,1
30,13,1,Master,Full-time,72249,Not Religious,0,6.311004533658082,3,Collaborative,2.6549476848367304,1,0,0,7.032344356478833,1,Love,0,0,7.465686732863619,0
31,3,0,High School,Full-time,22199,Same Religion,1,9.20220639015195,2,Aggressive,5.433719585800648,1,0,0,4.4968588378183965,3,Love,1,0,5.771063903577721,0
23,1,1,Bachelor,Unemployed,31084,Same Religion,1,5.625911530546717,1,Collaborative,1.0,0,0,0,7.435299054977785,1,Arranged,0,0,2.3118019129068754,0
27,2,2,Master,Homemaker,46615,Same Religion,0,6.9445414903158005,2,Avoidant,6.200767377484323,1,0,0,4.269841758440503,0,Love,1,0,4.646014866195928,1
18,25,0,Bachelor,Full-time,54300,Not Religious,1,6.555738931986623,0,Aggressive,4.217443029473151,1,1,0,10.0,7,Love,1,0,4.5316639591541685,1
22,8,2,High School,Part-time,72029,Same Religion,1,5.837637507827892,2,Avoidant,5.43916636064491,0,1,1,9.316638079451025,3,Love,1,0,9.421451871327776,0
26,7,0,Master,Full-time,39715,Same Religion,0,7.717148544804462,1,Collaborative,4.890102061702279,0,0,1,3.8275985883849337,1,Arranged,0,0,4.612487026242433,1
21,9,1,PhD,Full-time,86354,Not Religious,1,7.496385731269733,1,Avoidant,7.106886644545565,1,0,0,5.450607187622815,4,Other,1,0,6.726878549335533,0
36,4,1,Master,Full-time,29678,Same Religion,1,6.5835974612880745,1,Aggressive,7.265975588247972,0,0,0,4.797541085743958,6,Arranged,0,0,4.352357803195041,0
20,16,3,Bachelor,Full-time,52561,Not Religious,1,2.284297367683912,1,Collaborative,7.593962317379892,0,0,0,4.913642265223193,4,Love,1,0,5.833303764740505,1
25,7,1,High School,Part-time,76603,Not Religious,1,3.771560119055384,0,Aggressive,5.242246954088089,0,0,0,7.583847049705121,6,Arranged,1,0,8.080419904492471,1
28,1,1,High School,Full-time,77661,Same Religion,1,4.269642368302001,2,Collaborative,4.794937830501581,1,1,0,6.945388187926155,1,Arranged,1,0,7.580853259550069,0
35,1,2,Bachelor,Homemaker,10000,Same Religion,1,6.594169541982091,2,Avoidant,3.3030277121794103,0,0,0,4.693903889109269,2,Arranged,0,1,8.33574475055576,1
20,7,4,High School,Part-time,114158,Same Religion,1,6.042929337200128,3,Passive,3.5340963394051284,0,0,0,4.953160284014448,2,Love,0,0,5.357773244425208,0
33,27,2,Master,Unemployed,53555,Not Religious,1,4.625795436718658,3,Collaborative,5.872245974663836,0,0,0,7.353959802230113,4,Love,1,0,6.813206317529875,1
28,3,1,Bachelor,Homemaker,65568,Same Religion,0,4.476904435948275,3,Collaborative,5.03715798403168,0,0,0,3.958896920826507,1,Arranged,0,0,3.084298242192025,1
23,20,1,Bachelor,Homemaker,53327,Different Religion,1,7.506526195356003,3,Passive,8.037680063140348,0,0,0,6.664312141920314,4,Arranged,1,0,7.052217704649587,1
30,14,0,Master,Part-time,102703,Same Religion,1,4.673363361168114,3,Passive,4.410856131719685,0,0,0,4.411347933650783,8,Love,0,0,3.8434702093825264,0
28,2,2,Master,Full-time,85786,Same Religion,0,1.1808272197163785,3,Aggressive,1.4013563232442952,0,0,0,7.303454579343781,3,Love,1,0,4.962230694741149,0
24,1,2,Bachelor,Full-time,102150,Same Religion,1,6.438374003096613,3,Avoidant,5.366097028289846,0,0,0,5.012366440051537,1,Other,1,0,3.708887075453143,1
28,1,2,PhD,Unemployed,69464,Same Religion,1,5.0356281636044,4,Aggressive,7.315797216303695,0,1,1,6.000471734559773,1,Love,0,0,7.721280870975148,0
26,13,1,No Formal Education,Part-time,78242,Same Religion,1,7.637164974590577,0,Avoidant,6.279550896861546,0,0,0,5.127623494884376,2,Love,1,0,8.669534158846261,1
28,2,2,PhD,Homemaker,39107,Same Religion,0,4.610891946648438,0,Collaborative,6.180371024192156,0,0,0,8.427013391600855,2,Love,0,0,2.0972953401356924,1
31,4,2,Master,Full-time,54708,Same Religion,0,5.648855055698423,1,Collaborative,7.523602518487911,0,0,0,7.627776109818519,2,Love,0,0,4.303734706001746,1
35,6,2,Master,Full-time,78259,Same Religion,0,6.67322073369265,1,Passive,5.523641412839607,0,0,1,6.502012549994413,4,Love,1,0,5.092412981005886,0
21,12,1,Bachelor,Full-time,66364,Same Religion,1,1.7227183695333237,3,Collaborative,1.0,1,0,1,7.596964736111107,2,Love,0,0,1.0,1
38,1,3,High School,Unemployed,62114,Same Religion,1,4.904765527946085,2,Collaborative,7.105098614496645,0,0,0,6.779412527180869,4,Arranged,1,0,7.7276143190793185,1
18,5,3,High School,Full-time,44486,Same Religion,1,4.559761847144666,5,Aggressive,5.69974511087394,0,0,0,4.704937243146832,4,Love,1,0,5.206637298759718,1
27,6,1,High School,Full-time,83309,Same Religion,0,5.144691107675533,3,Collaborative,4.684216885356804,0,0,1,4.129528869152192,1,Love,0,0,2.500031788335884,1
30,7,3,High School,Full-time,83025,Different Religion,1,5.063199890518657,1,Collaborative,1.936450903357432,1,0,0,6.131029343805886,0,Arranged,0,0,6.268541150422595,0
29,17,2,Bachelor,Full-time,80844,Same Religion,1,6.0908169359639945,0,Collaborative,3.001101779091861,0,0,0,6.437650702152719,10,Love,1,0,2.264117358988013,0
24,1,4,High School,Full-time,65840,Not Religious,1,6.463891180580205,2,Collaborative,1.0,0,0,0,5.520670311100608,7,Love,1,0,4.926410830443496,0
26,16,2,PhD,Part-time,60202,Same Religion,1,7.34628399832309,0,Aggressive,3.654964324513634,0,0,0,3.638692951429286,5,Love,1,0,8.150970556590355,0
